image_couple_name,pair,preprocessing,bin,method,tx,residuo_tx,ty,residuo_ty,theta,residuo_theta,residuo_diag
zh1_01_02,c8,pca-gauss-5,128,Nelder-Mead,-4.188836299057499,5.51956,63.81244350914699,-9.60967,-0.29722,0.00036,11.082027837088662
zh1_01_02,c8,pca-gauss-5,256,powell,-4.380050109882696,5.32835,64.01289684018579,-9.40922,-0.2982,-0.00062,10.813171169544779
zh1_01_02,c8,pca-gauss-5,256,Nelder-Mead,-4.098802554774828,5.6096,63.711315731817905,-9.7108,-0.29624,0.00134,11.21459660710814
zh1_01_02,c8,gray-gauss-7,64,powell,-3.6925666857275417,6.01583,63.515201690971224,-9.90691,-0.29584,0.00174,11.590390542809395
zh1_01_02,c8,gray-gauss-7,64,Nelder-Mead,-3.8861742543947173,5.82223,63.60496873362365,-9.81714,-0.29644,0.00114,11.413791858087995
zh1_01_02,c8,gray-gauss-7,128,powell,-4.110490396692207,5.59791,63.76027843743671,-9.66183,-0.29729,0.00029,11.166362389069231
zh1_01_02,c8,gray-gauss-7,128,Nelder-Mead,-4.112869970251417,5.59553,63.767835649340526,-9.65428,-0.29731,0.00027,11.158630625505856
zh1_01_02,c8,gray-gauss-7,256,powell,-4.074743188360479,5.63366,63.61997255772056,-9.80214,-0.29689,0.00069,11.305753240501236
zh1_01_02,c8,gray-gauss-7,256,Nelder-Mead,-4.104788463015666,5.60361,63.60149572102026,-9.82062,-0.29664,0.00094,11.30685614776334
zh1_01_02,c8,hsv_v-gauss-7,64,powell,-8.107955602472003,1.60045,65.54861960643984,-7.87349,-0.31326,-0.01568,8.034508230016264
zh1_01_02,c8,hsv_v-gauss-7,64,Nelder-Mead,-7.841352882068456,1.86705,63.63760458111298,-9.78451,-0.30772,-0.01014,9.96104774542236
zh1_01_02,c8,hsv_v-gauss-7,128,powell,-4.151742887514374,5.55666,63.74299120434591,-9.67912,-0.29738,0.0002,11.160727882883995
zh1_01_02,c8,hsv_v-gauss-7,128,Nelder-Mead,-4.161649383030181,5.54675,63.79565100684471,-9.62646,-0.29746,0.00012,11.110140538069732
zh1_01_02,c8,hsv_v-gauss-7,256,powell,-4.015101761866816,5.6933,63.53581053978499,-9.8863,-0.29569,0.00189,11.408445612177477
zh1_01_02,c8,hsv_v-gauss-7,256,Nelder-Mead,-4.0147016906505755,5.6937,63.547126014055124,-9.87499,-0.29586,0.00172,11.398841104953515
zh1_01_02,c8,pca-gauss-7,64,powell,-3.9973904041292982,5.71101,63.42522261194068,-9.99689,-0.29565,0.00193,11.51318627384387
zh1_01_02,c8,pca-gauss-7,64,Nelder-Mead,-4.04801679011895,5.66038,63.47236723524492,-9.94975,-0.29557,0.00201,11.447156367871075
zh1_01_02,c8,pca-gauss-7,128,powell,-4.080816422997515,5.62758,63.449057949162636,-9.97305,-0.29552,0.00206,11.451267787289991
zh1_01_02,c8,pca-gauss-7,128,Nelder-Mead,-4.076966685727541,5.63143,63.46878169097121,-9.95333,-0.29584,0.00174,11.435989476412214
zh1_01_02,c8,pca-gauss-7,256,powell,-3.64615575335813,6.06225,62.864058709071884,-10.55805,-0.29293,0.00465,12.174700262834127
zh1_01_02,c8,pca-gauss-7,256,Nelder-Mead,-3.7886232044808636,5.91978,63.155764702629114,-10.26635,-0.29423,0.00335,11.850809052523747
